SAMPN,RECMode,RETMode,CTFIP,BIN,GTYPE,STYPE,ILANG,RESTY,HHSIZ,LTELE,HHLNG,O_HHLNG,INCOM,DOW,HHVEH,HHSTU,HHWRK,HHLIC,HHCHD,HTRIPS,HTRIPS_GPS,PARTIAL,HH1,HCITY,HCITY_PL,HCITY_MCD,HSTATE,HZIP,HTAZ,HTRACT,HH_WHT2,GEO_GROUP1,GEO_GROUP2,GEO_GROUP3,HHSIZ_R,INCOM_R,HHVEH_R,HHSTRUC,HTRIPS_V,HTRIPS_T,HTRIPS_NM,HTRIPS_O,HTRIPS_WP,HTRIPS_NWP,HTRIPS_GPS_V,HTRIPS_GPS_T,HTRIPS_GPS_NM,HTRIPS_GPS_O,HTRIPS_GPS_WP,HTRIPS_GPS_NWP
3103224,2,3,36087,15,2,1,1,1,4,1,1,,8,1,2,2,1,2,2,6,7.55,1,128.83333,BLAUVELT,BLAUVELT CDP,Orangetown town,NY,10913,2297,36087013001,420.23,4,3,1,4,4,2,3,4,2,0,0,2,4,5.72,1.83,0,0,2.86,4.69
3103261,2,1,36103,16,2,1,1,1,2,1,1,,2,2,2,0,0,2,0,0,0,1,240.72727,COPIAGUE,COPIAGUE CDP,Babylon town,NY,11726,1919,36103123702,734.28,3,2,1,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0
3103266,2,3,34027,20,2,1,1,1,2,1,1,,99,3,2,0,1,2,0,8,11.44,1,170.47059,MORRIS PLAINS,,Parsippany-Troy Hills township,NJ,07950,3172,34027041601,95.44,9,5,4,2,9,2,4,8,0,0,0,2,6,11.44,0,0,0,1.5,9.94
3103298,2,3,34029,20,2,1,1,1,2,1,1,,4,3,2,0,0,2,0,0,0,1,149.66667,TOMS RIVER,TOMS RIVER CDP,Toms River township,NJ,08753,3289,34029723400,155.07,10,5,4,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
3103312,2,3,34003,15,2,1,1,2,1,2,1,,99,4,4,0,1,1,0,0,0,1,492.33333,CLOSTER,CLOSTER BOROUGH,Closter borough,NJ,07624,2667,34003007002,1271.35,7,5,4,1,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0
3103316,2,2,34013,21,2,1,1,2,1,1,1,,1,1,1,0,1,1,0,4,3.01,1,106.8,BELLEVILLE,,Belleville township,NJ,07109,3048,34013014600,83.26,8,5,4,1,1,1,4,4,0,0,0,2,2,3.01,0,0,0,1.5,1.5
3103326,2,3,34039,15,2,1,1,1,4,1,1,,4,3,2,2,2,2,2,21,28.09,1,356.83333,ROSELLE,ROSELLE BOROUGH,Roselle borough,NJ,07203,3136,34039034000,648.72,8,5,4,4,2,2,2,21,0,0,0,2,19,28.09,0,0,0,3.77,24.32
3103337,2,3,9001,10,2,1,1,1,4,1,1,,6,3,4,0,4,4,0,9,9.08,1,271.5,TRUMBULL,TRUMBULL CDP,Trumbull town,CT,06611,2605,9001090300,146.91,6,4,3,4,4,3,2,9,0,0,0,6,3,9.08,0,0,0,5.87,3.21
3103362,2,2,34013,21,2,1,1,1,4,1,1,,7,2,2,2,2,2,2,23,38.3,1,61.71053,ROSELAND,ROSELAND BOROUGH,Roseland borough,NJ,07068,3112,34013020902,50,8,5,4,4,4,2,1,19,3,1,0,0,23,32.81,2.74,2.75,0,0,38.3
3103369,2,2,34003,15,2,1,1,1,4,1,1,,6,5,4,2,2,3,1,11,16.61,1,283.16667,WYCKOFF,,Wyckoff township,NJ,07481,2730,34003061400,50.18,7,5,4,4,4,3,1,9,0,2,0,3,8,14.78,0,1.82,0,4.29,12.31
3103374,2,2,36071,18,1,1,1,1,2,1,1,,5,5,2,0,1,1,0,6,6,1,163.3,CORNWALL,FIRTHCLIFFE CDP,Cornwall town,NY,12518,2360,36071013000,52.43,5,3,2,2,3,2,4,6,0,0,0,2,4,6,0,0,0,2,4
3103398,2,2,34025,16,2,1,1,1,2,1,1,,6,2,2,0,1,2,0,10,24.26,1,1185,HOWELL,,Howell township,NJ,07731,3249,34025811502,1616.21,10,5,4,2,4,2,4,10,0,0,0,2,8,24.26,0,0,0,1.5,22.76
3103422,2,2,36061,17,2,1,1,2,1,1,1,,2,2,0,0,1,0,0,1,1.1,1,324.86667,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10010,127,36061006400,252.95,1,1,1,1,1,0,4,1,0,0,0,0,1,1.1,0,0,0,0,1.1
3103442,2,1,34027,17,2,1,1,1,2,1,1,,3,3,3,0,2,2,0,12,24.42,1,119.55556,LONG HILL,,Long Hill township,NJ,07946,3173,34027044101,182.36,9,5,4,2,2,3,2,12,0,0,0,0,12,24.42,0,0,0,0,24.42
3103474,2,3,9001,13,2,1,1,1,1,1,1,,99,2,1,0,1,1,0,6,9.8,1,234.83333,TRUMBULL,TRUMBULL CDP,Trumbull town,CT,06611,2604,9001090200,1402.1,6,4,3,1,9,1,4,6,0,0,0,0,6,9.8,0,0,0,0,9.8
3103476,2,2,34021,9,1,1,1,1,2,1,1,,6,1,2,0,1,2,0,19,19,1,301.2,TRENTON,,Ewing township,NJ,08628,3573,34021003706,155.93,12,6,5,2,4,2,4,19,0,0,0,4,15,19,0,0,0,4,15
3103486,2,3,34017,21,2,1,1,2,1,1,1,,2,3,0,0,1,1,0,4,4,1,151.75,BAYONNE,BAYONNE CITY,Bayonne city,NJ,07002,2821,34017010800,61.27,8,5,4,1,1,0,4,3,1,0,0,0,4,2.94,1.07,0,0,0,4
3103557,2,3,36047,3,2,1,2,2,4,1,2,,1,5,0,0,0,4,0,6,8.14,1,603.5,NEW YORK,NEW YORK CITY,Brooklyn borough,NY,11209,1303,36047006200,776.02,2,1,1,4,1,0,6,0,2,4,0,0,6,0,1.89,6.25,0,0,8.14
3103570,2,2,36081,17,2,1,1,2,1,1,1,,5,2,1,0,1,1,0,2,1.66,1,183.3125,WHITESTONE,NEW YORK CITY,Queens borough,NY,11357,527,36081099100,60.73,2,1,1,1,3,1,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3103607,2,3,34013,17,2,1,1,1,2,1,1,,6,1,2,0,2,2,0,4,3.63,1,137,WEST ORANGE,,West Orange township,NJ,07052,3082,34013018000,59.29,8,5,4,2,4,2,2,4,0,0,0,2,2,3.63,0,0,0,1.5,2.13
3103610,2,1,34013,21,2,1,1,2,2,2,1,,1,4,2,0,1,1,0,4,4.81,1,101.94444,BELLEVILLE,,Belleville township,NJ,07109,3045,34013014300,129.06,8,5,4,2,1,2,4,2,0,2,0,2,2,1.5,0,3.3,0,1.5,3.3
3103631,2,2,34003,3,2,1,1,1,2,1,1,,4,5,2,0,0,2,0,0,0,1,1259,DUMONT,DUMONT BOROUGH,Dumont borough,NJ,07628,2670,34003010300,521.84,7,5,4,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
3103754,2,3,36119,11,2,1,1,1,4,1,1,,3,2,3,2,1,2,2,16,17.46,1,408.85714,NEW ROCHELLE,NEW ROCHELLE CITY,New Rochelle city,NY,10805,2113,36119005701,817.04,4,3,1,4,2,3,3,13,1,2,0,2,14,11.85,0.91,4.71,0,1.5,15.96
3103774,2,3,36087,17,2,1,1,2,2,1,1,,2,1,0,0,0,1,0,0,0,1,203.4,ORANGEBURG,ORANGEBURG CDP,Orangetown town,NY,10962,2298,36087013003,218.4,4,3,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
3103803,2,2,34003,12,2,1,1,2,1,1,1,,4,3,1,0,0,1,0,10,9.04,1,327.8,NORTHVALE,NORTHVALE BOROUGH,Northvale borough,NJ,07647,2700,34003002200,335.17,7,5,4,1,2,1,6,9,0,1,0,0,10,8.21,0,0.83,0,0,9.04
3103809,2,3,34003,17,2,1,1,1,2,1,1,,7,4,4,0,2,2,0,8,8.65,1,127.17647,RIDGEWOOD,RIDGEWOOD VILLAGE,Ridgewood village,NJ,07450,2711,34003047500,84.5,7,5,4,2,4,3,2,8,0,0,0,4,4,8.65,0,0,0,4.36,4.28
3103811,2,3,36081,12,2,1,1,1,2,1,1,,2,4,1,0,2,1,0,9,9.17,1,310,NEW YORK,NEW YORK CITY,Queens borough,NY,11378,436,36081049302,664.36,2,1,1,2,1,1,2,5,2,2,0,6,3,5.34,1.66,2.17,0,5.77,3.39
3103818,2,2,34023,16,2,1,1,1,2,1,1,,8,1,2,0,2,2,0,8,7.72,1,227.44444,PLAINSBORO,PRINCETON MEADOWS CDP,Plainsboro township,NJ,08536,3221,34023008602,146.44,9,5,4,2,4,2,2,6,2,0,0,4,4,6.06,1.66,0,0,3.16,4.55
3103827,2,2,34025,21,2,1,1,1,1,1,1,,3,4,1,0,1,1,0,2,1.5,1,95,BELFORD,,Middletown township,NJ,07718,3260,34025800800,133.08,10,5,4,1,2,1,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3103835,2,1,34029,20,2,1,1,1,5,1,1,,5,5,4,0,2,4,1,24,34.27,1,203,TOMS RIVER,TOMS RIVER CDP,Toms River township,NJ,08753,3289,34029722701,289.88,10,5,4,4,3,3,1,24,0,0,0,8,16,34.27,0,0,0,8.73,25.54
3103888,2,2,9009,14,2,1,1,1,1,1,1,,99,5,1,0,0,1,0,4,4.16,1,1156.5,WATERBURY,WATERBURY CITY,Waterbury town,CT,06705,3567,9009352702,484.09,6,4,3,1,9,1,6,4,0,0,0,0,4,4.16,0,0,0,0,4.16
3103931,2,3,36061,11,2,1,1,2,1,1,1,,3,3,0,0,1,0,0,6,4.92,1,370.5,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10009,66,36061003602,644.46,1,1,1,1,2,0,4,0,2,4,0,5,1,0,1.66,3.26,0,4.11,0.82
3104061,2,1,36047,3,1,1,1,2,3,1,1,,3,5,2,1,2,3,0,13,13,1,1053,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11206,1116,36047025902,1125.49,2,1,1,3,2,2,2,9,2,2,0,4,9,9,2,2,0,4,9
3104062,2,2,36047,8,2,1,1,2,3,1,1,,6,3,2,0,1,3,0,8,10.61,1,202.45455,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11201,1081,36047000100,264.41,2,1,1,3,4,2,4,4,0,4,0,4,4,4.05,0,6.56,0,6.56,4.05
3104091,2,2,34025,16,2,1,1,1,4,1,1,,6,2,1,1,1,2,2,14,26.96,1,833.66667,FREEHOLD,,Howell township,NJ,07728,3249,34025811101,1163.49,10,5,4,4,4,1,3,12,2,0,0,0,14,25.13,1.83,0,0,0,26.96
3104102,2,1,36059,13,2,1,1,1,2,1,1,,6,5,2,0,1,2,0,0,0,1,304,WESTBURY,SALISBURY CDP,Hempstead town,NY,11590,1705,36059407801,173.47,3,2,1,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0
3104107,2,3,34019,18,2,1,1,1,1,1,1,,6,5,2,0,1,1,0,11,23.39,1,145.93333,LEBANON,,Tewksbury township,NJ,08833,3338,34019010100,50.95,11,5,4,1,4,2,4,9,0,2,0,9,2,18.67,0,4.72,0,21.26,2.14
3104154,2,2,36079,19,2,1,1,1,1,1,1,,3,4,1,0,0,1,0,8,17.87,1,115.5625,CARMEL,,Kent town,NY,10512,2315,36079010500,50.07,4,3,1,1,2,1,6,8,0,0,0,0,8,17.87,0,0,0,0,17.87
3104176,1,2,34021,9,2,1,1,1,2,1,1,,5,3,2,0,0,2,0,8,14.98,1,507.25,TRENTON,,Hamilton township,NJ,08619,3574,34021002904,163.59,12,6,5,2,3,2,6,7,1,0,0,0,8,13.11,1.87,0,0,0,14.98
3104178,2,3,9001,10,2,1,1,2,3,1,2,,2,1,1,1,1,1,1,14,19.97,1,246.14286,BRIDGEPORT,BRIDGEPORT CITY,Bridgeport town,CT,06605,2557,9001071200,479.39,6,4,3,3,1,1,3,10,0,4,0,2,12,15.74,0,4.23,0,3.77,16.2
3104186,2,2,9001,1,2,1,1,1,2,1,1,,6,1,3,0,1,2,0,5,6.84,1,1105,BROOKFIELD,,Brookfield town,CT,06804,2628,9001205300,633.49,6,4,3,2,4,3,4,5,0,0,0,2,3,6.84,0,0,0,1.5,5.34
3104212,2,2,9009,14,2,1,1,1,1,1,1,,4,1,2,0,0,1,0,0,0,1,257.5,NEW HAVEN,NEW HAVEN CITY,New Haven town,CT,06513,3422,9009142604,445.31,6,4,3,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
3104240,2,1,34025,1,2,1,1,2,1,1,1,,8,3,1,0,0,1,0,2,1.95,1,2646,SPRING LAKE,WEST BELMAR CDP,Wall township,NJ,07762,3280,34025808500,2319.55,10,5,4,1,4,1,6,2,0,0,0,0,2,1.95,0,0,0,0,1.95
3104280,2,2,34027,3,1,1,1,1,2,1,1,,7,1,3,0,2,2,0,10,10,1,484.66667,DOVER,,Rockaway township,NJ,07801,3178,34027044502,328.76,9,5,4,2,4,3,2,6,0,4,0,2,8,6,0,4,0,2,8
3104281,2,1,34029,20,2,1,1,1,2,1,1,,3,3,2,1,2,2,0,6,4.69,1,110.66667,SEASIDE HEIGHTS,DOVER BEACHES SOUTH CDP,Toms River township,NJ,08751,3289,34029727002,62.32,10,5,4,2,2,2,2,6,0,0,0,4,2,4.69,0,0,0,3.01,1.68
3104344,2,2,34019,21,2,1,1,2,1,1,1,,3,3,1,0,1,1,0,2,1.95,1,56.69231,WHITEHOUSE STATION,WHITE HOUSE STATION CDP,Readington township,NJ,08889,3336,34019011100,136.93,11,5,4,1,2,1,4,2,0,0,0,0,2,1.95,0,0,0,0,1.95
3104453,2,2,34029,20,2,1,1,2,1,1,1,,3,5,1,0,0,1,0,10,20.71,1,138,TOMS RIVER,TOMS RIVER CDP,Toms River township,NJ,08753,3289,34029722900,64.89,10,5,4,1,2,1,6,10,0,0,0,2,8,20.71,0,0,0,2.86,17.85
3104468,2,3,34019,20,2,1,1,1,2,1,1,,8,1,4,0,2,2,0,4,3.01,1,128.90909,HIGH BRIDGE,HIGH BRIDGE BOROUGH,High Bridge borough,NJ,08829,3328,34019010900,53.15,11,5,4,2,4,3,2,4,0,0,0,4,0,3.01,0,0,0,3.01,0
3104487,2,1,36047,8,2,1,1,2,1,1,1,,4,3,0,0,1,1,0,6,10.25,1,190.07692,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11238,1260,36047021500,389.62,2,1,1,1,2,0,4,0,4,2,0,2,4,0,6.83,3.42,0,3.42,6.83
3104518,2,2,36005,13,2,1,2,2,2,1,2,,1,5,0,0,0,0,0,0,0,1,313.5,BRONX,NEW YORK CITY,Bronx borough,NY,10452,815,36005021302,229.45,2,1,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
3104541,1,1,36047,3,2,1,1,2,2,1,1,,4,3,2,0,2,2,0,8,15.67,1,660.5,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11219,1320,36047021000,1570.54,2,1,1,2,2,2,2,8,0,0,0,6,2,15.67,0,0,0,10.95,4.72
3104596,2,3,36085,17,2,1,1,1,3,2,4,,2,5,1,1,1,2,1,8,7.68,1,200.5,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10308,1622,36085015603,1302.98,2,1,1,3,1,1,3,6,2,0,0,2,6,6.02,1.66,0,0,1.66,6.02
3104628,2,2,36103,16,2,1,1,1,1,1,1,,1,5,3,0,0,0,0,2,1.75,1,255,DEER PARK,DEER PARK CDP,Babylon town,NY,11729,1905,36103122706,219.77,3,2,1,1,1,3,6,2,0,0,0,0,2,1.75,0,0,0,0,1.75
3104637,2,3,36103,3,2,1,1,1,2,1,1,,6,3,2,0,0,2,0,6,5.05,1,669.5,NORTHPORT,FORT SALONGA CDP,Smithtown town,NY,11768,1927,36103134703,254.23,3,2,1,2,4,2,6,6,0,0,0,0,6,5.05,0,0,0,0,5.05
3104669,1,2,34041,21,1,1,1,1,2,1,1,,4,1,2,0,1,2,0,4,4,1,66.88889,HACKETTSTOWN,HACKETTSTOWN TOWN,Hackettstown town,NJ,07840,3348,34041031402,50.16,11,5,4,2,2,2,4,4,0,0,0,2,2,4,0,0,0,2,2
3104679,2,2,36103,16,2,1,1,1,2,1,1,,6,2,2,0,2,2,0,4,3.01,1,228.2,MOUNT SINAI,CORAM CDP,Brookhaven town,NY,11766,2027,36103158320,59.07,3,2,1,2,4,2,2,4,0,0,0,4,0,3.01,0,0,0,3.01,0
3104682,2,1,34023,16,2,1,1,1,2,1,1,,5,3,2,0,2,2,0,9,9.26,1,393.8,PISCATAWAY TOWNSHIP,,Piscataway township,NJ,08854,3220,34023000403,615.59,9,5,4,2,3,2,2,7,2,0,0,2,7,7.6,1.66,0,0,1.66,7.6
3104769,2,2,36027,14,2,1,1,1,2,1,1,,7,5,2,0,1,2,0,4,3.16,1,237,POUGHKEEPSIE,,Poughkeepsie town,NY,12603,2398,36027140200,108.86,5,3,2,2,4,2,4,4,0,0,0,2,2,3.16,0,0,0,1.5,1.66
3104804,1,1,34037,21,2,1,1,1,2,1,1,,7,3,2,0,2,2,0,7,9.3,1,75.0625,SPARTA,,Sparta township,NJ,07871,3381,34037373200,50.19,11,5,4,2,4,2,2,7,0,0,0,4,3,9.3,0,0,0,5.72,3.58
3104814,2,2,36005,21,2,1,1,2,2,1,1,,99,5,2,0,2,2,0,8,11.91,1,95,BRONX,NEW YORK CITY,Bronx borough,NY,10465,959,36005027402,50.23,2,1,1,2,9,2,2,1,6,1,0,6,2,1.71,8.49,1.71,0,8.49,3.42
3104835,2,2,36059,17,2,1,1,1,2,1,1,,6,4,3,0,2,2,0,0,0,1,160.81818,BALDWIN,BALDWIN CDP,Hempstead town,NY,11510,1756,36059412900,77.28,3,2,1,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
3104844,2,2,36061,11,2,1,1,2,1,1,1,,99,4,0,0,1,0,0,3,3.57,1,329.07692,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10025,316,36061018700,242.8,1,1,1,1,9,0,4,0,2,1,0,0,3,0,2.38,1.19,0,0,3.57
3104845,2,2,34029,20,2,1,1,1,4,1,1,,5,3,3,3,4,3,0,16,15.56,1,111.9,TOMS RIVER,TOMS RIVER CDP,Toms River township,NJ,08753,3289,34029722600,90.2,10,5,4,4,3,3,2,14,2,0,0,8,8,13.73,1.83,0,0,7.21,8.34
3104858,2,2,34037,14,2,1,1,1,2,1,1,,3,4,2,0,1,1,0,11,33.49,1,175,LAFAYETTE,,Lafayette township,NJ,07848,3376,34037372400,51.02,11,5,4,2,2,2,4,11,0,0,0,5,6,33.49,0,0,0,16.73,16.76
3104871,2,2,36103,12,2,1,1,1,1,1,1,,2,4,1,0,0,1,0,0,0,1,326.25,LINDENHURST,NORTH LINDENHURST CDP,Babylon town,NY,11757,1914,36103123401,374.9,3,2,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3104895,2,2,36005,19,2,1,1,2,1,1,1,,3,4,1,0,0,1,0,2,1.79,1,119.48077,BRONX,NEW YORK CITY,Bronx borough,NY,10475,941,36005046201,96.17,2,1,1,1,2,1,6,2,0,0,0,0,2,1.79,0,0,0,0,1.79
3105003,2,1,34027,17,2,1,1,1,2,1,1,,5,4,2,0,1,2,0,10,22.51,1,269.85714,LAKE HOPATCONG,,Jefferson township,NJ,07849,3157,34027044701,103.72,9,5,4,2,3,2,4,8,0,2,0,2,8,15.39,0,7.12,0,2.86,19.65
3105024,2,2,34013,20,2,1,1,1,4,1,1,,8,2,2,2,2,2,1,9,14.39,1,137.21053,LIVINGSTON,,Livingston township,NJ,07039,3110,34013020800,50.08,8,5,4,4,4,2,1,6,3,0,0,3,6,9.9,4.49,0,0,4.35,10.04
3105048,2,2,36005,7,2,1,1,2,2,1,1,,2,5,1,0,1,2,0,0,0,1,112.6087,BRONX,NEW YORK CITY,Bronx borough,NY,10463,895,36005030100,398.3,2,1,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3105059,2,2,36005,7,2,1,1,1,2,1,1,,6,3,1,0,2,2,0,0,0,1,186.71429,BRONX,NEW YORK CITY,Bronx borough,NY,10463,889,36005027900,533.76,2,1,1,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3105063,2,2,34021,9,2,1,1,2,1,1,1,,1,5,0,0,0,0,0,0,0,1,340.5,TRENTON,TRENTON CITY,Trenton city,NJ,08618,3582,34021001102,678.44,12,6,5,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
3105064,2,2,9009,14,2,1,1,1,2,1,1,,4,2,2,0,1,2,0,2,1.5,1,178.71429,SEYMOUR,,Seymour town,CT,06483,3394,9009130102,93.47,6,4,3,2,2,2,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3105067,2,2,34035,17,1,1,1,2,2,1,1,,6,2,1,0,0,1,0,2,2,1,279.22222,BRIDGEWATER,FINDERNE CDP,Bridgewater township,NJ,08807,3188,34035051000,52.59,9,5,4,2,4,1,6,2,0,0,0,0,2,2,0,0,0,0,2
3105070,2,3,34003,20,2,1,1,1,4,1,1,,8,2,3,2,2,2,2,42,66.91,1,66.17647,MAHWAH,,Mahwah township,NJ,07430,2693,34003032201,247.69,7,5,4,4,4,3,1,42,0,0,0,10,32,66.91,0,0,0,18.86,48.05
3105127,2,2,34039,17,2,1,1,1,5,1,97,PORTUGUESE,4,5,1,1,1,2,2,2,1.66,1,637,TRENTON,ELIZABETH CITY,Elizabeth city,NJ,08611,3126,34039030701,433.27,8,5,4,4,2,1,3,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3105134,2,3,36081,12,2,1,1,2,1,1,1,,2,3,1,0,0,1,0,0,0,1,3.33333,QUEENS,NEW YORK CITY,Queens borough,NY,11379,456,36081065702,301.24,2,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3105210,2,3,34029,15,2,1,1,1,2,1,1,,4,5,0,0,2,1,0,16,18.92,1,134.78571,LAKEWOOD,LAKEWOOD CDP,Lakewood township,NJ,08701,3296,34029715301,248.09,10,5,4,2,2,0,2,2,1,13,0,11,5,1.63,0.82,16.48,0,12.47,6.45
3105230,2,1,36087,11,2,1,1,1,2,1,1,,6,1,3,1,1,1,0,5,9.02,1,340.8,PEARL RIVER,PEARL RIVER CDP,Orangetown town,NY,10965,2295,36087012700,291,4,3,1,2,4,3,4,3,0,2,0,0,5,4.64,0,4.38,0,0,9.02
3105277,2,2,36061,6,2,1,1,2,1,1,1,,7,1,0,0,1,1,0,4,3.26,1,610.25,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10017,132,36061008800,180.46,1,1,1,1,4,0,4,0,0,4,0,2,2,0,0,3.26,0,1.63,1.63
3105284,2,2,34019,15,1,1,1,1,2,1,1,,5,5,1,0,2,2,0,16,16,1,279.71429,LAMBERTVILLE,LAMBERTVILLE CITY,Lambertville city,NJ,08530,3331,34019011900,50,11,5,4,2,3,1,2,3,0,13,0,4,12,3,0,13,0,4,12
3105289,2,1,34027,15,2,1,1,2,1,1,1,,6,3,1,0,0,1,0,4,8.51,1,342.83333,MONTVILLE,,Montville township,NJ,07045,3164,34027040805,50,9,5,4,1,4,1,6,4,0,0,0,0,4,8.51,0,0,0,0,8.51
3105309,1,3,34013,17,2,1,1,1,4,1,1,,6,4,2,1,1,2,2,16,14.65,1,177.73333,WEST ORANGE,,West Orange township,NJ,07052,3077,34013017500,97.55,8,5,4,4,4,2,3,14,2,0,0,2,14,12.99,1.66,0,0,1.66,12.99
3105325,2,1,34019,15,1,1,1,1,2,1,1,,6,1,3,0,1,2,0,4,4,1,350.4,PITTSTOWN,,Union township,NJ,08867,3339,34019010701,107,11,5,4,2,4,3,4,4,0,0,0,4,0,4,0,0,0,4,0
3105361,2,2,36047,8,2,1,1,2,6,1,1,,3,1,1,4,1,2,4,20,30.39,1,621.5,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11213,1284,36047033300,731.58,2,1,1,4,2,1,3,0,8,12,0,2,18,0,12.7,17.69,0,1.63,28.76
3105363,2,1,36061,6,2,1,1,2,2,1,1,,5,2,1,0,2,2,0,11,14.4,1,264.25,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10001,111,36061009500,273.67,1,1,1,2,3,1,2,0,4,7,0,5,6,0,4.04,10.35,0,5.77,8.63
3105365,1,2,34013,20,1,1,1,1,4,1,1,,7,5,2,0,3,4,0,12,12,1,137.21053,LIVINGSTON,,Livingston township,NJ,07039,3110,34013020800,50.13,8,5,4,4,4,2,2,8,2,2,0,4,8,8,2,2,0,4,8
3105382,1,1,34017,16,2,1,1,2,3,1,3,,6,1,2,2,2,2,1,8,9.8,1,300,WEEHAWKEN,,Weehawken township,NJ,07087,2887,34017018000,387.67,8,5,4,3,4,2,1,4,4,0,0,4,4,4,5.8,0,0,5.8,4
3105399,2,3,36061,11,2,1,1,2,4,1,1,,4,3,0,2,1,0,2,6,5.31,1,210.80952,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10025,172,36061019100,372.73,1,1,1,4,2,0,3,0,6,0,0,2,4,0,5.31,0,0,1.66,3.66
3105437,2,2,34021,9,2,1,1,1,1,1,1,,2,2,0,0,0,1,0,0,0,1,949.33333,TRENTON,,Hamilton township,NJ,08690,3574,34021003009,2915.16,12,6,5,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
3105461,2,2,36085,17,2,1,1,1,2,1,1,,4,3,1,0,0,2,0,2,1.93,1,486,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10304,1588,36085005000,985.19,2,1,1,2,2,1,6,2,0,0,0,0,2,1.93,0,0,0,0,1.93
3105504,2,2,34029,20,2,1,1,1,1,1,1,,2,2,1,0,0,1,0,2,2.02,1,77.625,TOMS RIVER,TOMS RIVER CDP,Toms River township,NJ,08755,3289,34029723000,52.19,10,5,4,1,1,1,6,2,0,0,0,0,2,2.02,0,0,0,0,2.02
3105510,2,3,36061,20,2,1,1,2,1,1,1,,3,3,0,0,1,1,0,4,6.86,1,122.53333,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10025,214,36061019900,50,1,1,1,1,2,0,4,0,2,2,0,0,4,0,3.43,3.43,0,0,6.86
3105595,2,2,36027,14,2,1,1,1,3,1,1,,6,5,2,1,1,2,0,19,21.33,1,197,WAPPINGERS FALLS,MYERS CORNER CDP,Wappinger town,NY,12590,2405,36027190101,86.54,5,3,2,3,4,2,4,19,0,0,0,2,17,21.33,0,0,0,2.04,19.29
3105615,2,1,36081,9,2,1,1,2,4,1,1,,8,3,1,2,2,2,2,16,26.12,1,212.4,JACKSON HEIGHTS,NEW YORK CITY,Queens borough,NY,11372,391,36081028500,241.11,2,1,1,4,4,1,1,9,2,5,0,4,12,12.34,1.66,12.12,0,6.51,19.61
3105619,2,2,36081,12,2,1,1,2,1,1,1,,6,1,1,0,0,1,0,6,13.08,1,268.2,KEW GARDENS,NEW YORK CITY,Queens borough,NY,11415,569,36081013400,189.35,2,1,1,1,4,1,6,0,3,3,0,0,6,0,6.54,6.54,0,0,13.08
3105633,2,1,36119,14,2,1,1,1,4,1,1,,5,2,2,2,2,3,1,17,30.47,1,235,CROTON-ON-HUDSON,CROTON-ON-HUDSON VILLAGE,Cortlandt town,NY,10520,2244,36119013800,136.76,4,3,1,4,3,2,1,17,0,0,0,4,13,30.47,0,0,0,5.07,25.4
3105676,2,2,36061,17,2,1,1,2,1,1,1,,8,3,0,0,1,1,0,2,2.22,1,275.6,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10023,144,36061015500,53.54,1,1,1,1,4,0,4,0,2,0,0,0,2,0,2.22,0,0,0,2.22
3105698,2,2,36047,8,2,1,1,2,1,1,1,,7,3,1,0,1,1,0,0,0,1,218.33333,NORWOOD,NEW YORK CITY,Brooklyn borough,NY,07648,1076,36047000900,1410.79,2,1,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
