ID,SAMPN,PERNO,MODE,GENDER,AGE,INCOME,CAR,LIC,TRIPDIST_R1,TRPDUR_R,OTAZ,DTAZ,TOD_R
424,3003306,1,1,2,5,4,1,1,2,1,3338,3320,3
425,3003306,1,1,2,5,4,1,1,2,1,3320,3338,3
426,3003373,1,5,2,5,1,1,1,1,2,187,186,2
427,3003373,1,5,2,5,1,1,1,1,1,186,186,2
428,3003373,1,5,2,5,1,1,1,1,2,186,186,2
429,3003373,1,5,2,5,1,1,1,1,1,186,187,2
430,3003373,1,5,2,5,1,1,1,1,1,187,187,2
431,3003394,1,1,2,5,3,1,1,4,3,23,260,1
432,3003394,1,1,2,5,3,1,1,2,2,260,157,1
433,3003400,1,5,1,5,1,1,1,1,2,911,911,1
434,3003400,1,5,1,5,1,1,1,1,3,911,911,1
435,3003400,1,5,1,5,1,1,1,1,3,911,914,1
436,3003400,1,5,1,5,1,1,1,1,2,914,911,1
437,3003400,1,5,1,5,1,1,1,2,3,911,915,2
438,3003400,1,5,1,5,1,1,1,1,3,915,911,2
439,3003400,1,5,1,5,1,1,1,1,3,911,908,2
440,3003400,1,3,1,5,1,1,1,2,3,911,916,2
441,3003400,1,3,1,5,1,1,1,2,3,916,911,2
442,3003400,1,5,1,5,1,1,1,1,4,911,914,3
443,3003400,1,5,1,5,1,1,1,1,3,914,911,3
444,3003400,4,3,2,4,1,1,1,2,4,911,930,2
445,3003400,4,3,2,4,1,1,1,2,4,930,911,3
446,3003421,2,1,1,5,4,1,1,1,2,1832,1836,1
447,3003421,2,1,1,5,4,1,1,1,4,1836,1832,1
448,3003434,1,3,2,4,1,2,2,4,4,2187,880,2
449,3003434,1,3,2,4,1,2,2,4,4,880,2187,2
450,3003434,1,5,2,4,1,2,2,1,2,2187,2187,3
451,3003501,1,5,2,5,4,1,1,1,1,3263,3263,2
452,3003501,1,5,2,5,4,1,1,1,1,3263,3263,2
453,3003501,1,5,2,5,4,1,1,1,1,3263,3263,2
454,3003501,1,1,2,5,4,1,1,3,2,3263,3263,2
455,3003501,1,1,2,5,4,1,1,2,1,3263,3264,2
456,3003501,1,1,2,5,4,1,1,2,1,3264,3263,2
457,3003501,1,1,2,5,4,1,1,2,2,3263,3263,3
458,3003501,2,1,2,6,4,1,2,3,2,3263,3263,2
459,3003501,2,1,2,6,4,1,2,2,1,3263,3264,2
460,3003501,2,1,2,6,4,1,2,2,1,3264,3263,2
461,3003501,2,1,2,6,4,1,2,2,2,3263,3263,3
462,3003526,1,1,2,3,2,1,1,1,1,3151,3151,1
463,3003526,4,1,1,4,2,1,1,1,1,3151,3151,1
464,3003526,4,1,1,4,2,1,1,1,1,3151,3151,1
465,3003526,4,1,1,4,2,1,1,1,1,3151,3151,1
466,3003529,1,1,1,4,4,1,1,2,2,3082,3016,1
467,3003529,1,1,1,4,4,1,1,3,1,3016,3076,1
468,3003529,1,1,1,4,4,1,1,2,2,3076,3080,1
469,3003529,1,1,1,4,4,1,1,4,2,3016,3107,3
470,3003529,1,1,1,4,4,1,1,3,2,3107,3082,3
471,3003529,1,1,1,4,4,1,1,2,2,3082,3078,3
472,3003529,1,1,1,4,4,1,1,2,2,3078,3082,4
473,3003529,2,1,2,4,4,1,1,3,2,3107,3082,3
474,3003529,3,1,1,1,4,1,NA,4,2,3016,3107,3
475,3003529,3,1,1,1,4,1,NA,3,2,3107,3082,3
476,3003529,4,1,1,1,4,1,NA,4,2,3016,3107,3
477,3003529,4,1,1,1,4,1,NA,3,2,3107,3082,3
478,3003546,1,1,1,5,1,1,1,2,3,3288,3288,2
479,3003546,1,1,1,5,1,1,1,1,2,3288,3288,2
480,3003546,1,1,1,5,1,1,1,1,2,3288,3288,2
481,3003546,1,1,1,5,1,1,1,2,3,3288,3288,2
482,3003546,1,1,1,5,1,1,1,1,1,3288,3288,3
483,3003546,1,1,1,5,1,1,1,1,1,3288,3288,3
484,3003559,1,1,2,5,3,1,1,1,1,2245,2245,1
485,3003559,1,1,2,5,3,1,1,1,1,2245,2245,1
486,3003559,1,1,2,5,3,1,1,5,3,2245,2168,2
487,3003559,1,1,2,5,3,1,1,1,2,2168,2167,3
488,3003559,1,1,2,5,3,1,1,2,1,2167,2259,3
489,3003559,1,1,2,5,3,1,1,5,4,2259,2245,3
490,3003559,2,1,1,5,3,1,1,1,1,2245,2245,1
491,3003559,2,1,1,5,3,1,1,1,1,2245,2245,1
492,3003572,1,1,2,5,2,1,1,1,1,2391,2391,2
493,3003572,1,1,2,5,2,1,1,3,3,2391,2399,3
494,3003572,1,1,2,5,2,1,1,1,2,2399,2399,3
495,3003636,1,5,1,5,4,1,1,3,3,3581,3581,2
496,3003636,1,5,1,5,4,1,1,2,2,3581,3580,3
497,3003636,1,5,1,5,4,1,1,1,1,3580,3581,3
498,3003680,1,1,2,5,2,1,1,3,3,559,1627,1
499,3003680,1,1,2,5,2,1,1,3,2,1627,559,2
500,3003680,1,1,2,5,2,1,1,2,2,559,566,2
501,3003680,1,1,2,5,2,1,1,2,3,566,558,2
502,3003680,1,1,2,5,2,1,1,2,2,558,535,2
503,3003680,1,1,2,5,2,1,1,2,3,535,566,3
504,3003680,1,1,2,5,2,1,1,2,2,566,559,3
505,3003698,1,1,2,4,4,1,1,2,1,2387,2445,4
506,3003726,3,1,1,1,2,1,1,2,1,3172,3172,1
507,3003726,3,1,1,1,2,1,1,2,1,3172,3172,1
508,3003726,3,1,1,1,2,1,1,2,2,3172,3172,2
509,3003726,3,1,1,1,2,1,1,2,1,3172,3172,2
510,3003778,1,1,1,4,4,1,1,3,2,1568,1539,2
511,3003778,1,1,1,4,4,1,1,4,3,1539,1568,2
512,3003778,2,1,2,4,4,1,1,2,1,1568,1551,1
513,3003778,2,1,2,4,4,1,1,2,1,1551,1568,2
514,3003778,2,1,2,4,4,1,1,3,2,1568,1539,2
515,3003778,2,1,2,4,4,1,1,4,3,1539,1568,2
516,3003778,2,1,2,4,4,1,1,1,1,1568,1566,3
517,3003778,2,1,2,4,4,1,1,1,1,1566,1568,3
518,3003835,1,1,1,4,4,1,1,2,2,1295,1316,3
519,3003835,1,1,1,4,4,1,1,2,3,1316,1295,4
520,3003835,2,1,2,4,4,1,1,2,2,1295,1316,3
521,3003835,2,1,2,4,4,1,1,2,3,1316,1295,4
522,3003835,3,5,2,1,4,1,NA,1,2,1295,1302,1
523,3003835,3,5,2,1,4,1,NA,1,2,1302,1295,2
524,3003862,1,1,2,4,4,1,1,5,4,3167,3348,3
525,3003862,2,1,1,4,4,1,1,1,1,3352,3348,4
526,3003866,1,1,1,6,1,1,1,2,2,3172,3164,2
527,3003866,1,1,1,6,1,1,1,2,2,3164,3172,2
528,3003866,1,1,1,6,1,1,1,1,2,3172,3172,3
529,3003866,1,1,1,6,1,1,1,1,2,3172,3172,4
530,3003926,1,1,1,4,2,1,1,2,1,2691,2673,3
531,3003926,1,1,1,4,2,1,1,2,1,2673,2691,4
532,3003940,1,1,2,5,2,1,1,2,1,1785,1786,3
533,3003940,1,1,2,5,2,1,1,2,1,1786,1784,3
534,3003940,1,1,2,5,2,1,1,2,2,1784,1785,3
535,3004077,1,5,1,5,2,1,1,1,2,2754,2758,2
536,3004077,1,5,1,5,2,1,1,1,3,2758,2754,2
537,3004077,4,5,2,5,2,1,2,1,2,2754,2761,2
538,3004077,4,5,2,5,2,1,2,1,3,2761,2754,2
539,3004077,5,5,2,6,2,1,2,1,2,2754,2761,2
540,3004077,5,5,2,6,2,1,2,1,3,2761,2754,2
541,3004100,1,1,2,6,4,1,1,3,2,3159,2744,3
542,3004100,1,1,2,6,4,1,1,3,3,2744,3159,4
543,3004103,2,2,1,5,4,2,1,2,3,1075,23,2
544,3004103,2,2,1,5,4,2,1,2,3,23,1075,2
545,3004127,1,1,2,5,2,1,1,2,1,3074,3066,1
546,3004127,1,1,2,5,2,1,1,2,2,3066,3074,3
547,3004149,1,1,1,5,4,1,1,2,1,3063,3063,1
548,3004149,1,1,1,5,4,1,1,2,1,3063,3063,1
549,3004149,1,1,1,5,4,1,1,2,2,3063,3063,2
550,3004149,1,1,1,5,4,1,1,2,2,3063,3063,2
551,3004149,1,1,1,5,4,1,1,1,1,3063,2735,3
552,3004149,1,1,1,5,4,1,1,1,1,2735,3063,3
553,3004205,2,1,1,6,2,1,1,2,2,492,495,1
554,3004205,2,1,1,6,2,1,1,2,2,495,524,1
555,3004205,2,1,1,6,2,1,1,1,1,524,492,2
556,3004205,2,5,1,6,2,1,1,1,1,492,492,2
557,3004205,2,5,1,6,2,1,1,1,1,492,492,3
558,3004205,2,1,1,6,2,1,1,2,2,492,495,3
559,3004205,2,1,1,6,2,1,1,2,2,495,492,3
560,3004212,1,4,2,6,2,2,2,1,3,3056,3004,2
561,3004262,1,1,1,6,3,1,1,1,2,3121,3122,1
562,3004262,1,1,1,6,3,1,1,1,2,3122,3122,1
563,3004262,1,1,1,6,3,1,1,2,2,3122,3121,1
564,3004320,1,1,2,5,3,1,1,2,2,3173,3123,2
565,3004320,1,1,2,5,3,1,1,3,2,3123,3173,3
566,3004320,1,1,2,5,3,1,1,3,2,3173,3123,4
567,3004320,3,1,2,6,3,1,2,2,2,3123,3173,2
568,3004320,3,1,2,6,3,1,2,1,2,3173,3173,2
569,3004320,3,1,2,6,3,1,2,2,2,3173,3123,2
570,3004320,3,1,2,6,3,1,2,3,2,3123,3173,3
571,3004320,3,1,2,6,3,1,2,3,2,3173,3123,4
572,3004323,1,1,2,6,9,1,1,1,1,3296,3296,2
573,3004323,1,1,2,6,9,1,1,1,1,3296,3296,2
574,3004323,2,1,1,6,9,1,1,3,2,3296,3288,2
575,3004323,2,1,1,6,9,1,1,2,1,3288,3288,2
576,3004324,1,5,1,5,1,2,1,1,2,98,83,2
577,3004324,1,5,1,5,1,2,1,1,2,83,98,2
578,3004324,1,5,1,5,1,2,1,1,2,98,114,3
579,3004324,1,5,1,5,1,2,1,1,2,114,140,3
580,3004324,1,5,1,5,1,2,1,1,2,140,140,3
581,3004377,1,2,2,5,1,2,2,1,3,72,35,4
582,3004377,1,2,2,5,1,2,2,1,3,35,72,4
583,3004404,1,1,1,4,4,1,1,1,2,202,187,2
584,3004404,1,1,1,4,4,1,1,2,3,187,362,3
585,3004432,1,1,2,4,2,1,1,2,2,3574,3574,1
586,3004432,1,1,2,4,2,1,1,2,1,3574,3574,1
587,3004432,1,1,2,4,2,1,1,4,4,3574,3574,2
588,3004432,1,1,2,4,2,1,1,4,2,3574,3574,2
589,3004432,1,1,2,4,2,1,1,3,2,3574,3574,3
590,3004471,1,5,2,4,1,2,2,2,3,1281,1140,3
591,3004471,2,3,1,1,1,2,NA,2,4,1129,1264,2
592,3004471,2,5,1,1,1,2,NA,1,2,1264,1281,3
593,3004471,2,5,1,1,1,2,NA,2,3,1281,1140,3
594,3004475,1,1,1,3,2,1,1,2,1,3306,3306,2
595,3004475,1,1,1,3,2,1,1,2,1,3306,3306,2
596,3004475,1,1,1,3,2,1,1,1,1,3306,3306,2
597,3004475,1,1,1,3,2,1,1,1,1,3306,3306,2
598,3004475,1,1,1,3,2,1,1,1,1,3306,3306,3
599,3004475,1,1,1,3,2,1,1,1,1,3306,3306,3
600,3004475,2,1,2,4,2,1,1,6,4,3306,3210,2
601,3004475,2,5,2,4,2,1,1,1,1,3210,3210,2
602,3004475,2,5,2,4,2,1,1,1,2,3210,3210,2
603,3004475,2,1,2,4,2,1,1,6,4,3210,3306,3
604,3004475,2,1,2,4,2,1,1,1,1,3306,3306,3
605,3004475,2,1,2,4,2,1,1,1,1,3306,3306,3
606,3004475,3,1,1,1,2,1,NA,6,4,3306,3210,2
607,3004475,3,1,1,1,2,1,NA,6,4,3210,3306,3
608,3004475,3,1,1,1,2,1,NA,1,1,3306,3306,3
609,3004475,3,1,1,1,2,1,NA,1,1,3306,3306,3
610,3004508,1,1,2,5,3,1,1,3,1,3155,3172,1
611,3004508,1,1,2,5,3,1,1,4,3,3172,3148,1
612,3004508,2,1,1,6,3,1,1,2,2,3155,3155,2
613,3004508,2,1,1,6,3,1,1,3,3,3155,3167,2
614,3004508,2,1,1,6,3,1,1,2,3,3167,3155,2
615,3004508,2,1,1,6,3,1,1,3,3,3155,3153,2
616,3004508,2,1,1,6,3,1,1,2,2,3153,3155,2
617,3004508,2,1,1,6,3,1,1,2,2,3155,3172,2
618,3004508,2,1,1,6,3,1,1,1,2,3172,3172,2
619,3004548,1,1,2,4,2,1,1,2,2,2121,2127,1
620,3004548,1,1,2,4,2,1,1,2,2,2127,2121,2
621,3004548,1,1,2,4,2,1,1,5,4,195,2115,3
622,3004548,1,1,2,4,2,1,1,2,2,2115,2121,3
623,3004548,2,1,1,4,2,1,1,1,1,2121,2123,1
624,3004548,2,1,1,4,2,1,1,1,2,2123,2121,1
625,3004548,2,1,1,4,2,1,1,5,4,2121,215,3
626,3004548,2,1,1,4,2,1,1,5,4,215,2121,4
627,3004548,3,1,2,1,2,1,NA,5,4,195,2115,3
628,3004548,3,1,2,1,2,1,NA,2,2,2115,2121,3
629,3004565,2,1,1,5,9,1,1,2,1,2407,2408,2
630,3004565,2,1,1,5,9,1,1,2,1,2408,2422,2
631,3004565,2,1,1,5,9,1,1,2,2,2422,2407,2
632,3004576,1,1,2,5,4,1,1,4,3,3234,3265,2
633,3004576,1,1,2,5,4,1,1,2,1,3265,3240,2
634,3004576,1,1,2,5,4,1,1,3,2,3240,3265,2
635,3004576,1,1,2,5,4,1,1,3,3,3265,3234,2
636,3004717,1,1,2,5,3,1,1,2,1,2744,2680,2
637,3004717,1,1,2,5,3,1,1,4,2,2680,2743,3
638,3004717,1,1,2,5,3,1,1,2,2,2743,2744,3
639,3004725,1,1,1,5,2,1,1,2,1,2351,2373,2
640,3004725,1,1,1,5,2,1,1,3,2,2373,2375,2
641,3004725,1,1,1,5,2,1,1,4,2,2375,2351,2
642,3004769,1,1,1,4,4,1,1,1,1,1784,1784,2
643,3004769,1,1,1,4,4,1,1,1,1,1784,1784,2
644,3004769,1,1,1,4,4,1,1,4,3,1784,1703,3
645,3004769,1,1,1,4,4,1,1,4,2,1703,1784,4
646,3004834,1,1,1,6,4,1,1,2,1,1996,1997,1
647,3004834,1,1,1,6,4,1,1,1,1,1997,1997,1
648,3004834,1,1,1,6,4,1,1,1,1,1997,1997,1
649,3004834,1,1,1,6,4,1,1,2,1,1997,1996,1
650,3004834,1,1,1,6,4,1,1,6,4,1996,1813,2
651,3004834,1,1,1,6,4,1,1,6,4,1813,1996,2
652,3004834,1,1,1,6,4,1,1,2,1,1996,1997,2
653,3004834,1,1,1,6,4,1,1,2,1,1997,2000,2
654,3004834,1,1,1,6,4,1,1,3,3,2000,1996,2
655,3004834,2,1,2,5,4,1,1,2,1,1996,1997,2
656,3004834,2,1,2,5,4,1,1,2,1,1997,2000,2
657,3004834,2,1,2,5,4,1,1,3,3,2000,1996,2
658,3004872,1,2,2,6,9,1,1,6,5,1869,111,1
659,3004872,1,2,2,6,9,1,1,5,5,111,744,2
660,3004872,1,2,2,6,9,1,1,6,5,744,1869,4
661,3004872,2,1,1,6,9,1,1,2,1,1869,1882,1
662,3004872,2,1,1,6,9,1,1,2,1,1882,1869,1
663,3004872,2,1,1,6,9,1,1,2,1,1869,1882,4
664,3004872,2,1,1,6,9,1,1,2,2,1882,1869,4
665,3004875,1,1,2,4,4,1,1,2,2,3199,3195,1
666,3004875,1,1,2,4,4,1,1,2,2,3195,3199,1
667,3004875,1,1,2,4,4,1,1,5,3,3199,3188,2
668,3004875,2,1,1,4,4,1,1,1,1,3199,3195,1
669,3004875,2,1,1,4,4,1,1,1,1,3195,3199,1
670,3004875,2,1,1,4,4,1,1,6,4,3276,3199,3
671,3004900,1,1,2,6,2,1,1,4,3,2218,2153,3
672,3004900,1,1,2,6,2,1,1,3,3,2153,2155,3
673,3004900,1,1,2,6,2,1,1,3,3,2155,2153,4
674,3004900,1,1,2,6,2,1,1,4,2,2153,2218,4
675,3004918,1,1,2,5,4,1,1,5,3,2068,1979,2
676,3004918,1,1,2,5,4,1,1,2,1,1979,1983,2
677,3004918,1,1,2,5,4,1,1,1,2,1983,2055,2
678,3004918,1,1,2,5,4,1,1,2,1,2055,1979,2
679,3004918,1,1,2,5,4,1,1,5,3,1979,2068,2
680,3004918,2,1,1,6,4,1,1,5,3,2068,1979,2
681,3004918,2,1,1,6,4,1,1,2,1,1979,1983,2
682,3004918,2,1,1,6,4,1,1,1,2,1983,2055,2
683,3004918,2,1,1,6,4,1,1,2,1,2055,1979,2
684,3004918,2,1,1,6,4,1,1,5,3,1979,2068,2
685,3004918,2,1,1,6,4,1,1,2,2,2068,2068,3
686,3004918,2,1,1,6,4,1,1,2,2,2068,2068,3
687,3004918,3,1,1,4,4,1,1,6,4,1955,2068,3
688,3004970,1,1,2,4,4,1,1,2,1,1876,1864,3
689,3004970,1,1,2,4,4,1,1,2,2,1864,1876,3
690,3005003,1,1,1,5,2,1,1,3,2,3409,3453,2
691,3005003,1,1,1,5,2,1,1,1,1,3453,3453,2
692,3005003,1,1,1,5,2,1,1,2,3,3453,3409,2
693,3005003,1,1,1,5,2,1,1,2,2,3409,3412,3
694,3005003,1,5,1,5,2,1,1,1,2,3412,3412,4
695,3005003,1,5,1,5,2,1,1,1,1,3412,3412,4
696,3005003,1,5,1,5,2,1,1,1,3,3412,3415,4
697,3005003,1,1,1,5,2,1,1,2,3,3415,3409,4
698,3005003,2,5,2,4,2,1,1,1,1,3412,3412,3
699,3005003,2,5,2,4,2,1,1,1,2,3412,3412,4
700,3005003,2,5,2,4,2,1,1,1,1,3412,3412,4
701,3005003,2,5,2,4,2,1,1,1,3,3412,3415,4
702,3005003,2,1,2,4,2,1,1,2,3,3415,3409,4
703,3005010,1,3,2,6,2,2,2,3,4,317,139,2
704,3005010,1,3,2,6,2,2,2,3,3,139,317,2
705,3005010,2,3,1,6,2,2,2,3,4,317,139,2
706,3005010,2,3,1,6,2,2,2,3,3,139,317,2
707,3005033,1,1,2,5,4,1,1,4,2,2362,2363,2
708,3005033,1,1,2,5,4,1,1,4,2,2363,2362,2
709,3005033,1,1,2,5,4,1,1,2,1,2362,2362,2
710,3005112,1,5,2,4,2,2,1,1,2,148,86,3
711,3005201,1,1,1,6,4,1,1,2,2,903,880,1
712,3005201,1,1,1,6,4,1,1,2,3,880,903,3
713,3005229,1,5,1,6,4,2,1,1,1,40,41,3
714,3005265,1,1,2,6,4,1,1,2,2,3289,3289,3
715,3005265,1,1,2,6,4,1,1,1,2,3289,3289,3
716,3005265,1,1,2,6,4,1,1,2,1,3289,3289,3
717,3005281,1,1,2,4,4,1,1,2,2,2539,2532,2
718,3005281,1,1,2,4,4,1,1,2,2,2532,2539,2
719,3005281,1,1,2,4,4,1,1,1,1,2539,2539,2
720,3005281,1,1,2,4,4,1,1,2,1,2539,2532,2
721,3005281,1,1,2,4,4,1,1,1,2,2532,2531,2
722,3005281,1,1,2,4,4,1,1,1,1,2531,2532,2
723,3005281,1,1,2,4,4,1,1,5,3,2532,2507,3
724,3005281,1,1,2,4,4,1,1,2,2,2507,2499,3
725,3005281,1,1,2,4,4,1,1,4,2,2499,2536,3
726,3005281,1,1,2,4,4,1,1,3,2,2536,2532,3
727,3005281,1,1,2,4,4,1,1,3,3,2532,2536,3
728,3005281,1,1,2,4,4,1,1,2,2,2536,2539,4
729,3005281,1,1,2,4,4,1,1,2,2,2539,2532,4
730,3005281,1,1,2,4,4,1,1,3,1,2532,2574,4
731,3005281,1,1,2,4,4,1,1,3,1,2574,2546,4
732,3005281,1,1,2,4,4,1,1,3,2,2546,2574,4
733,3005281,2,1,1,4,4,1,1,2,2,2532,2539,1
734,3005281,2,1,1,4,4,1,1,3,3,2532,2536,3
735,3005281,2,1,1,4,4,1,1,2,2,2536,2539,4
736,3005281,2,1,1,4,4,1,1,2,2,2539,2532,4
737,3005281,3,1,2,1,4,1,NA,5,3,2532,2507,3
738,3005281,3,1,2,1,4,1,NA,2,2,2507,2499,3
739,3005281,3,1,2,1,4,1,NA,4,2,2499,2536,3
740,3005281,3,1,2,1,4,1,NA,2,2,2536,2539,4
741,3005281,3,1,2,1,4,1,NA,2,2,2539,2532,4
742,3005281,3,1,2,1,4,1,NA,3,1,2532,2574,4
743,3005281,3,1,2,1,4,1,NA,3,1,2574,2546,4
744,3005281,3,1,2,1,4,1,NA,3,2,2546,2574,4
745,3005281,4,1,2,1,4,1,NA,3,3,2532,2536,3
746,3005281,4,1,2,1,4,1,NA,2,2,2536,2539,4
747,3005281,4,1,2,1,4,1,NA,2,2,2539,2532,4
748,3005281,4,1,2,1,4,1,NA,3,1,2532,2574,4
749,3005281,4,1,2,1,4,1,NA,3,1,2574,2546,4
750,3005281,4,1,2,1,4,1,NA,3,2,2546,2574,4
751,3005281,5,1,2,1,4,1,NA,3,3,2532,2536,3
752,3005281,5,1,2,1,4,1,NA,2,2,2536,2539,4
753,3005281,5,1,2,1,4,1,NA,2,2,2539,2532,4
754,3005281,5,1,2,1,4,1,NA,3,1,2532,2574,4
755,3005281,5,1,2,1,4,1,NA,3,1,2574,2546,4
756,3005281,5,1,2,1,4,1,NA,3,2,2546,2574,4
757,3005320,1,1,2,6,1,1,1,2,2,1900,1903,1
758,3005320,1,1,2,6,1,1,1,2,3,1903,1900,1
759,3005332,2,1,2,4,4,1,1,1,1,3574,3582,1
760,3005332,2,1,2,4,4,1,1,1,1,3582,3574,3
761,3005350,1,2,1,4,2,1,1,4,5,1546,9,2
762,3005350,1,2,1,4,2,1,1,4,4,9,1546,2
763,3005350,1,5,1,4,2,1,1,1,3,1546,1543,3
764,3005350,1,5,1,4,2,1,1,1,3,1543,1546,3
765,3005387,1,1,1,4,2,1,1,2,1,2701,2703,1
766,3005387,1,1,1,4,2,1,1,1,1,2703,2703,1
767,3005387,1,1,1,4,2,1,1,1,1,2703,2703,1
768,3005387,1,1,1,4,2,1,1,5,4,2703,407,2
769,3005387,1,1,1,4,2,1,1,5,4,407,2703,2
770,3005387,1,1,1,4,2,1,1,1,1,2703,2703,3
771,3005387,1,1,1,4,2,1,1,1,1,2703,2703,4
772,3005387,2,1,2,4,2,1,1,1,1,2703,2703,1
773,3005387,2,1,2,4,2,1,1,1,1,2703,2703,1
774,3005498,1,2,2,4,4,1,1,2,3,163,147,1
775,3005498,1,5,2,4,4,1,1,2,3,147,163,1
776,3005498,1,5,2,4,4,1,1,1,3,163,167,2
777,3005498,1,5,2,4,4,1,1,1,2,167,163,2
778,3005498,1,5,2,4,4,1,1,1,2,163,163,2
779,3005498,1,5,2,4,4,1,1,1,2,163,163,2
780,3005498,3,5,1,1,4,1,NA,1,2,163,163,2
781,3005498,3,5,1,1,4,1,NA,1,2,163,163,2
782,3005498,4,1,1,4,4,1,1,1,3,163,167,1
783,3005531,2,1,2,5,4,1,1,1,1,3109,3107,1
784,3005531,2,1,2,5,4,1,1,1,1,3107,3109,2
785,3005531,2,1,2,5,4,1,1,2,1,3109,3110,2
786,3005531,2,1,2,5,4,1,1,2,2,3110,3108,2
787,3005531,2,1,2,5,4,1,1,1,1,3108,3109,2
788,3005531,2,5,2,5,4,1,1,1,1,3109,3109,2
789,3005531,2,5,2,5,4,1,1,1,1,3109,3109,2
790,3005531,3,1,2,4,4,1,1,3,3,3109,3155,2
791,3005531,3,1,2,4,4,1,1,3,2,3155,3109,3
792,3005593,1,1,2,4,3,1,1,1,1,1997,1997,2
793,3005593,1,1,2,4,3,1,1,1,2,1997,1997,2
794,3005593,1,1,2,4,3,1,1,1,1,1997,1978,2
795,3005593,1,1,2,4,3,1,1,1,1,1978,1997,3
796,3005593,1,1,2,4,3,1,1,1,1,1997,1998,3
797,3005593,1,1,2,4,3,1,1,1,1,1998,1997,3
798,3005593,1,1,2,4,3,1,1,1,1,1997,1997,3
799,3005593,1,1,2,4,3,1,1,1,1,1997,1997,3
800,3005593,1,1,2,4,3,1,1,2,2,1997,1978,3
801,3005593,1,1,2,4,3,1,1,2,2,1978,1997,3
802,3005593,1,1,2,4,3,1,1,2,2,1997,1978,3
803,3005593,1,1,2,4,3,1,1,2,2,1978,1997,4
804,3005593,2,1,1,4,3,1,1,1,1,1997,1997,1
805,3005593,2,1,1,4,3,1,1,1,1,1997,1997,1
806,3005593,2,1,1,4,3,1,1,1,1,1997,1998,1
807,3005593,3,1,2,1,3,1,NA,1,1,1997,1998,3
808,3005593,3,1,2,1,3,1,NA,1,1,1998,1997,3
809,3005593,4,1,1,1,3,1,NA,2,2,1997,1978,3
810,3005593,4,1,1,1,3,1,NA,2,2,1978,1997,4
811,3005632,2,1,1,2,2,1,1,1,1,2404,2404,2
812,3005632,2,1,1,2,2,1,1,1,1,2404,2404,3
813,3005632,4,1,1,3,2,1,1,1,1,2404,2404,2
814,3005632,4,1,1,3,2,1,1,1,2,2404,2404,2
815,3005742,1,5,1,4,2,2,2,1,2,1066,1070,2
816,3005742,1,5,1,4,2,2,2,1,1,1070,1067,2
817,3005742,1,5,1,4,2,2,2,1,1,1067,1066,2
818,3005742,2,5,2,3,2,2,2,1,1,1066,1070,1
819,3005742,2,5,2,3,2,2,2,1,1,1070,1066,1
820,3005742,3,5,2,1,2,2,NA,1,1,1066,1070,1
821,3005742,3,5,2,1,2,2,NA,1,1,1070,1066,1
822,3005845,1,1,1,6,3,1,1,6,4,2069,1931,2
823,3005845,1,1,1,6,3,1,1,4,3,1931,2040,2
824,3005845,1,1,1,6,3,1,1,5,3,2040,2069,2
825,3005845,2,1,2,5,3,1,1,2,2,2069,2068,2
826,3005845,2,1,2,5,3,1,1,2,2,2068,2069,2
827,3005845,2,1,2,5,3,1,1,3,2,2069,2065,2
828,3005845,2,1,2,5,3,1,1,3,2,2065,2069,3
829,3005966,1,3,2,6,1,2,2,3,4,764,843,3
830,3006004,1,1,1,5,4,1,1,4,3,3288,3300,3
831,3006020,1,5,2,4,1,2,2,1,2,3126,3126,2
832,3006020,1,5,2,4,1,2,2,1,3,3126,3126,2
833,3006020,1,3,2,4,1,2,2,2,3,3126,3126,2
834,3006020,1,5,2,4,1,2,2,1,2,3126,3126,3
835,3006020,1,3,2,4,1,2,2,2,3,3126,3126,3
836,3006020,1,5,2,4,1,2,2,1,2,3126,3126,3
837,3006020,1,5,2,4,1,2,2,1,2,3126,3126,3
838,3006085,1,1,1,4,4,1,1,2,2,3260,3260,1
839,3006085,1,1,1,4,4,1,1,1,1,3260,3260,1
840,3006085,3,1,1,1,4,1,NA,2,2,3260,3260,1
841,3006085,3,1,1,1,4,1,NA,1,1,3260,3260,1
842,3006085,4,1,2,1,4,1,NA,2,2,3260,3260,1
843,3006085,4,1,2,1,4,1,NA,1,1,3260,3260,1
844,3006086,1,1,1,4,4,1,1,1,1,3125,3130,3
845,3006086,1,1,1,4,4,1,1,1,1,3130,3125,4
846,3006087,1,1,1,5,2,1,1,1,1,2706,2706,3
847,3006087,1,1,1,5,2,1,1,3,3,2706,2720,3
848,3006087,1,1,1,5,2,1,1,3,2,2720,2706,4
849,3006087,1,1,1,5,2,1,1,1,1,2706,2706,4
850,3006140,1,2,2,6,2,1,1,6,5,3145,314,1
851,3006140,1,5,2,6,2,1,1,1,1,314,71,2
852,3006140,1,5,2,6,2,1,1,1,1,71,314,2
853,3006140,1,2,2,6,2,1,1,6,5,314,3145,3
854,3006177,1,1,2,6,9,1,1,4,3,2004,2012,3
855,3006177,1,1,2,6,9,1,1,4,3,2012,2004,4
856,3006177,2,1,1,6,9,1,1,4,3,2004,2012,3
857,3006177,2,1,1,6,9,1,1,4,3,2012,2004,4
858,3006188,1,1,1,6,2,1,1,2,1,2677,2706,2
859,3006188,1,1,1,6,2,1,1,2,1,2706,2677,3
860,3006188,1,1,1,6,2,1,1,1,1,2677,2682,3
861,3006188,1,1,1,6,2,1,1,1,1,2682,2677,3
